"","Year_Month","Country","Trade.Value"
"26835",202002,"Turkey",5855248
"26836",202002,"Turkey",4330207
"26837",202002,"Turkey",8578
"26838",202002,"Turkey",4321629
"26839",202002,"Turkey",12979021
"26840",202002,"Turkey",181402
"26841",202002,"Turkey",12797619
"26842",202002,"Turkey",174327876
"26843",202002,"Turkey",22849814
"26844",202002,"Turkey",148900435
"26845",202002,"Turkey",2574340
"26846",202002,"Turkey",3287
"26847",202002,"Turkey",67888913
"26848",202002,"Turkey",21701938
"26849",202002,"Turkey",45608820
"26850",202002,"Turkey",574868
"26851",202002,"Turkey",3287
"26852",202002,"Turkey",172499
"26853",202002,"Turkey",172499
"26854",202002,"Turkey",18524342
"26855",202002,"Turkey",216049
"26856",202002,"Turkey",16331925
"26857",202002,"Turkey",1976368
"26858",202002,"Turkey",87742122
"26859",202002,"Turkey",759328
"26860",202002,"Turkey",86959690
"26861",202002,"Turkey",23104
"26862",202002,"Turkey",34276734
"26863",202002,"Turkey",1203047
"26864",202002,"Turkey",21070490
"26865",202002,"Turkey",1283067
"26866",202002,"Turkey",10720130
"26867",202002,"Turkey",22372182
"26868",202002,"Turkey",1178717
"26869",202002,"Turkey",13073550
"26870",202002,"Turkey",253770
"26871",202002,"Turkey",7866145
"26872",202002,"Turkey",10998555
"26873",202002,"Turkey",24330
"26874",202002,"Turkey",7862459
"26875",202002,"Turkey",1029297
"26876",202002,"Turkey",2082469
"26877",202002,"Turkey",905997
"26878",202002,"Turkey",134481
"26879",202002,"Turkey",771516
"26880",202002,"Turkey",7785106
"26881",202002,"Turkey",2904897
"26882",202002,"Turkey",4701842
"26883",202002,"Turkey",178367
"26884",202002,"Turkey",5616119
"26885",202002,"Turkey",2904897
"26886",202002,"Turkey",2657085
"26887",202002,"Turkey",54137
"26888",202002,"Turkey",2168987
"26889",202002,"Turkey",41052679
"26890",202002,"Turkey",4956813
"26891",202002,"Turkey",33826411
"26892",202002,"Turkey",2269455
"26893",202002,"Turkey",22404357
"26894",202002,"Turkey",986299
"26895",202002,"Turkey",21418058
"26896",202002,"Turkey",10671629
"26897",202002,"Turkey",2044757
"26898",202002,"Turkey",124230
"26899",202002,"Turkey",969442
"26900",202002,"Turkey",90704
"26901",202002,"Turkey",878738
"26902",202002,"Turkey",132930
"26903",202002,"Turkey",83585
"26904",202002,"Turkey",49345
"26905",202002,"Turkey",836512
"26906",202002,"Turkey",7119
"26907",202002,"Turkey",829393
"26908",202002,"Turkey",454416760
"26909",202002,"Turkey",102099462
"26910",202002,"Turkey",349495636
"26911",202002,"Turkey",2817678
"26912",202002,"Turkey",3984
"26913",202002,"Turkey",294131348
"26914",202002,"Turkey",24380239
"26915",202002,"Turkey",1585643
"26916",202002,"Turkey",198942851
"26917",202002,"Turkey",247696233
"26918",202002,"Turkey",67786992
"26919",202002,"Turkey",157046704
"26920",202002,"Turkey",323461
"26921",202002,"Turkey",22539076
"26922",202002,"Turkey",25720833
"26923",202002,"Turkey",601712
"26924",202002,"Turkey",22065488
"26925",202002,"Turkey",3053633
"26926",202002,"Turkey",18306595
"26927",202002,"Turkey",468521
"26928",202002,"Turkey",15535952
"26929",202002,"Turkey",2302122
"26930",202002,"Turkey",6066637
"26931",202002,"Turkey",91488
"26932",202002,"Turkey",5223638
"26933",202002,"Turkey",751511
"26934",202002,"Turkey",1347601
"26935",202002,"Turkey",41703
"26936",202002,"Turkey",1305898
"26937",202002,"Turkey",21982
"26938",202002,"Turkey",21982
"26939",202002,"Turkey",21982
"26940",202002,"Turkey",21982
"26941",202002,"Turkey",98460
"26942",202002,"Turkey",98460
"26943",202002,"Turkey",282587242
"26944",202002,"Turkey",18715659
"26945",202002,"Turkey",87233180
"26946",202002,"Turkey",1111669
"26947",202002,"Turkey",175526734
"26948",202002,"Turkey",15745469
"26949",202002,"Turkey",5507739
"26950",202002,"Turkey",9210176
"26951",202002,"Turkey",150513
"26952",202002,"Turkey",877041
"26953",202002,"Turkey",8135758
"26954",202002,"Turkey",552950
"26955",202002,"Turkey",3500709
"26956",202002,"Turkey",4082099
"26957",202002,"Turkey",4231706
"26958",202002,"Turkey",499067
"26959",202002,"Turkey",2476157
"26960",202002,"Turkey",1256482
"26961",202002,"Turkey",3608561
"26962",202002,"Turkey",52826
"26963",202002,"Turkey",792283
"26964",202002,"Turkey",2763452
"26965",202002,"Turkey",295491
"26966",202002,"Turkey",1057
"26967",202002,"Turkey",16488841
"26968",202002,"Turkey",1881
"26969",202002,"Turkey",16486960
"26970",202002,"Turkey",12072213
"26971",202002,"Turkey",1881
"26972",202002,"Turkey",12070332
"26973",202002,"Turkey",4416628
"26974",202002,"Turkey",4416628
"26975",202002,"Turkey",232269
"26976",202002,"Turkey",62165
"26977",202002,"Turkey",343647
"26978",202002,"Turkey",1846
"26979",202002,"Turkey",341801
"26980",202002,"Turkey",183889
"26981",202002,"Turkey",1846
"26982",202002,"Turkey",182043
"26983",202002,"Turkey",159758
"26984",202002,"Turkey",159758
"26985",202002,"Turkey",455
"26986",202002,"Turkey",455
"26987",202002,"Turkey",455
"26988",202002,"Turkey",455
"26989",202002,"Turkey",19705273
"26990",202002,"Turkey",1138872
"26991",202002,"Turkey",18501405
"26992",202002,"Turkey",63820
"26993",202002,"Turkey",1176
"26994",202002,"Turkey",5292220
"26995",202002,"Turkey",659776
"26996",202002,"Turkey",4631268
"26997",202002,"Turkey",1176
"26998",202002,"Turkey",6433968
"26999",202002,"Turkey",217705
"27000",202002,"Turkey",6152443
"27001",202002,"Turkey",63820
"27002",202002,"Turkey",7979085
"27003",202002,"Turkey",261391
"27004",202002,"Turkey",7717694
"27005",202002,"Turkey",2561610
"27006",202002,"Turkey",25200
"27007",202002,"Turkey",2536410
"27008",202002,"Turkey",2561610
"27009",202002,"Turkey",25200
"27010",202002,"Turkey",2536410
"27011",202002,"Turkey",11389
"27012",202002,"Turkey",11389
"27013",202002,"Turkey",11389
"27014",202002,"Turkey",11389
"27015",202002,"Turkey",549910
"27016",202002,"Turkey",3943
"27017",202002,"Turkey",545967
"27018",202002,"Turkey",545967
"27019",202002,"Turkey",545967
"27020",202002,"Turkey",3943
"27021",202002,"Turkey",3943
"27022",202002,"Turkey",18289183
"27023",202002,"Turkey",16183949
"27024",202002,"Turkey",2105234
"27025",202002,"Turkey",2124945
"27026",202002,"Turkey",388535
"27027",202002,"Turkey",1736410
"27028",202002,"Turkey",368824
"27029",202002,"Turkey",368824
"27030",202002,"Turkey",15795414
"27031",202002,"Turkey",15795414
"27032",202002,"Turkey",197768772
"27033",202002,"Turkey",7653397
"27034",202002,"Turkey",57626449
"27035",202002,"Turkey",4114053
"27036",202002,"Turkey",128368104
"27037",202002,"Turkey",6769
"27038",202002,"Turkey",81289470
"27039",202002,"Turkey",7147993
"27040",202002,"Turkey",40273509
"27041",202002,"Turkey",4023955
"27042",202002,"Turkey",29837244
"27043",202002,"Turkey",76817425
"27044",202002,"Turkey",19070511
"27045",202002,"Turkey",55872644
"27046",202002,"Turkey",1805881
"27047",202002,"Turkey",68389
"27048",202002,"Turkey",50996349
"27049",202002,"Turkey",12356321
"27050",202002,"Turkey",36819382
"27051",202002,"Turkey",1752257
"27052",202002,"Turkey",68389
"27053",202002,"Turkey",8067197
"27054",202002,"Turkey",375116
"27055",202002,"Turkey",7676466
"27056",202002,"Turkey",15615
"27057",202002,"Turkey",17753879
"27058",202002,"Turkey",6339074
"27059",202002,"Turkey",11376796
"27060",202002,"Turkey",38009
"27061",202002,"Turkey",47477
"27062",202002,"Turkey",17157
"27063",202002,"Turkey",30320
"27064",202002,"Turkey",30320
"27065",202002,"Turkey",30320
"27066",202002,"Turkey",17157
"27067",202002,"Turkey",17157
"27068",202002,"Turkey",13985643
"27069",202002,"Turkey",45042
"27070",202002,"Turkey",12004215
"27071",202002,"Turkey",1936386
"27072",202002,"Turkey",2212032
"27073",202002,"Turkey",1485262
"27074",202002,"Turkey",726770
"27075",202002,"Turkey",722117
"27076",202002,"Turkey",324627
"27077",202002,"Turkey",397490
"27078",202002,"Turkey",11051494
"27079",202002,"Turkey",45042
"27080",202002,"Turkey",10194326
"27081",202002,"Turkey",812126
"27082",202002,"Turkey",957319
"27083",202002,"Turkey",25625
"27084",202002,"Turkey",566227
"27085",202002,"Turkey",334306
"27086",202002,"Turkey",31161
"27087",202002,"Turkey",812707
"27088",202002,"Turkey",25625
"27089",202002,"Turkey",566227
"27090",202002,"Turkey",6769
"27091",202002,"Turkey",102529568
"27092",202002,"Turkey",70025
"27093",202002,"Turkey",6035711
"27094",202002,"Turkey",1994
"27095",202002,"Turkey",96421838
"27096",202002,"Turkey",13949734
"27097",202002,"Turkey",435379
"27098",202002,"Turkey",11317229
"27099",202002,"Turkey",88104
"27100",202002,"Turkey",2109022
"27101",202002,"Turkey",20818696
"27102",202002,"Turkey",324657
"27103",202002,"Turkey",20490811
"27104",202002,"Turkey",3228
"27105",202002,"Turkey",5451383
"27106",202002,"Turkey",275551
"27107",202002,"Turkey",5172604
"27108",202002,"Turkey",3228
"27109",202002,"Turkey",13023504
"27110",202002,"Turkey",49106
"27111",202002,"Turkey",12974398
"27112",202002,"Turkey",2343809
"27113",202002,"Turkey",2343809
"27114",202002,"Turkey",189694
"27115",202002,"Turkey",31161
"27116",202002,"Turkey",144612
"27117",202002,"Turkey",144612
"27118",202002,"Turkey",267180535
"27119",202002,"Turkey",2566590
"27120",202002,"Turkey",3984
"27121",202002,"Turkey",36057932
"27122",202002,"Turkey",826612
"27123",202002,"Turkey",35044952
"27124",202002,"Turkey",186368
"27125",202002,"Turkey",124227480
"27126",202002,"Turkey",76892611
"27127",202002,"Turkey",47270149
"27128",202002,"Turkey",64720
"27129",202002,"Turkey",1258585
"27130",202002,"Turkey",54628
"27131",202002,"Turkey",1203957
"27132",202002,"Turkey",875531
"27133",202002,"Turkey",53947
"27134",202002,"Turkey",16082
"27135",202002,"Turkey",8398133
"27136",202002,"Turkey",2257414
"27137",202002,"Turkey",7976693
"27138",202002,"Turkey",3954432
"27139",202002,"Turkey",4010220
"27140",202002,"Turkey",12041
"27141",202002,"Turkey",849178
"27142",202002,"Turkey",849178
"27143",202002,"Turkey",336897
"27144",202002,"Turkey",336897
"27145",202002,"Turkey",487809
"27146",202002,"Turkey",487809
"27147",202002,"Turkey",24472
"27148",202002,"Turkey",24472
"27149",202002,"Turkey",50417971
"27150",202002,"Turkey",821584
"27151",202002,"Turkey",20048
"27152",202002,"Turkey",20048
"27153",202002,"Turkey",363006
"27154",202002,"Turkey",681
"27155",202002,"Turkey",362325
"27156",202002,"Turkey",5233919
"27157",202002,"Turkey",1301249
"27158",202002,"Turkey",101195
"27159",202002,"Turkey",50316776
"27160",202002,"Turkey",17343981
"27161",202002,"Turkey",85981
"27162",202002,"Turkey",17258000
"27163",202002,"Turkey",30962828
"27164",202002,"Turkey",15214
"27165",202002,"Turkey",30947614
"27166",202002,"Turkey",2111162
"27167",202002,"Turkey",2111162
"27168",202002,"Turkey",11666
"27169",202002,"Turkey",11666
"27170",202002,"Turkey",11666
"27171",202002,"Turkey",86850
"27172",202002,"Turkey",3845820
"27173",202002,"Turkey",3524386
"27174",202002,"Turkey",1290089
"27175",202002,"Turkey",2234297
"27176",202002,"Turkey",1698373
"27177",202002,"Turkey",86850
"27178",202002,"Turkey",1611523
"27179",202002,"Turkey",11160
"27180",202002,"Turkey",11160
"27181",202002,"Turkey",307450
"27182",202002,"Turkey",200200
"27183",202002,"Turkey",107250
"27184",202002,"Turkey",307450
"27185",202002,"Turkey",200200
"27186",202002,"Turkey",107250
"27187",202002,"Turkey",1547356
"27188",202002,"Turkey",229745
"27189",202002,"Turkey",11666
"27190",202002,"Turkey",1194698
"27191",202002,"Turkey",16083
"27192",202002,"Turkey",1064233
"27193",202002,"Turkey",114382
"27194",202002,"Turkey",1193201
"27195",202002,"Turkey",14586
"27196",202002,"Turkey",1064233
"27197",202002,"Turkey",114382
"27198",202002,"Turkey",1497
"27199",202002,"Turkey",1497
"27200",202002,"Turkey",1139014
"27201",202002,"Turkey",178597
"27202",202002,"Turkey",443149
"27203",202002,"Turkey",90653
"27204",202002,"Turkey",546127404
"27205",202002,"Turkey",92108850
"27206",202002,"Turkey",253490060
"27207",202002,"Turkey",458889
"27208",202002,"Turkey",371397734
"27209",202002,"Turkey",4070749
"27210",202002,"Turkey",6245651
"27211",202002,"Turkey",274602561
"27212",202002,"Turkey",17617
"27213",202002,"Turkey",272350903
"27214",202002,"Turkey",125652
"27215",202002,"Turkey",2108389
"27216",202002,"Turkey",729
"27217",202002,"Turkey",729
"27218",202002,"Turkey",729
"27219",202002,"Turkey",729
"27220",202002,"Turkey",122516394
"27221",202002,"Turkey",7893518
"27222",202002,"Turkey",114234260
"27223",202002,"Turkey",388616
"27224",202002,"Turkey",49533627
"27225",202002,"Turkey",7825164
"27226",202002,"Turkey",41552985
"27227",202002,"Turkey",155478
"27228",202002,"Turkey",44021158
"27229",202002,"Turkey",58388
"27230",202002,"Turkey",43729632
"27231",202002,"Turkey",233138
"27232",202002,"Turkey",28961609
"27233",202002,"Turkey",9966
"27234",202002,"Turkey",28951643
"27235",202002,"Turkey",7357009
"27236",202002,"Turkey",39868
"27237",202002,"Turkey",7317141
"27238",202002,"Turkey",7239343
"27239",202002,"Turkey",39868
"27240",202002,"Turkey",7199475
"27241",202002,"Turkey",117666
"27242",202002,"Turkey",117666
"27243",202002,"Turkey",935925
"27244",202002,"Turkey",172332
"27245",202002,"Turkey",763593
"27246",202002,"Turkey",466110
"27247",202002,"Turkey",172332
"27248",202002,"Turkey",293778
"27249",202002,"Turkey",215909
"27250",202002,"Turkey",215909
"27251",202002,"Turkey",253906
"27252",202002,"Turkey",253906
"27253",202002,"Turkey",14863
"27254",202002,"Turkey",14863
"27255",202002,"Turkey",241
"27256",202002,"Turkey",241
"27257",202002,"Turkey",14622
"27258",202002,"Turkey",14622
"27259",202002,"Turkey",68370951
"27260",202002,"Turkey",1399925
"27261",202002,"Turkey",51762076
"27262",202002,"Turkey",29774605
"27263",202002,"Turkey",11536933
"27264",202002,"Turkey",18212228
"27265",202002,"Turkey",15208950
"27266",202002,"Turkey",35365796
"27267",202002,"Turkey",1390029
"27268",202002,"Turkey",27276331
"27269",202002,"Turkey",6699436
"27270",202002,"Turkey",2258
"27271",202002,"Turkey",2258
"27272",202002,"Turkey",31662452
"27273",202002,"Turkey",23378978
"27274",202002,"Turkey",8283474
"27275",202002,"Turkey",1340445
"27276",202002,"Turkey",7638
"27277",202002,"Turkey",1106767
"27278",202002,"Turkey",226040
"27279",202002,"Turkey",1445
"27280",202002,"Turkey",1445
"27281",202002,"Turkey",1445
"27282",202002,"Turkey",1445
"27283",202002,"Turkey",792582
"27284",202002,"Turkey",787364
"27285",202002,"Turkey",5218
"27286",202002,"Turkey",787364
"27287",202002,"Turkey",787364
"27288",202002,"Turkey",5218
"27289",202002,"Turkey",5218
"27290",202002,"Turkey",25327
"27291",202002,"Turkey",117
"27292",202002,"Turkey",21172972
"27293",202002,"Turkey",7278754
"27294",202002,"Turkey",13894101
"27295",202002,"Turkey",117
"27296",202002,"Turkey",331083
"27297",202002,"Turkey",331083
"27298",202002,"Turkey",4333185
"27299",202002,"Turkey",292785
"27300",202002,"Turkey",4015073
"27301",202002,"Turkey",25327
"27302",202002,"Turkey",3937365
"27303",202002,"Turkey",3634311
"27304",202002,"Turkey",303054
"27305",202002,"Turkey",4646128
"27306",202002,"Turkey",1570654
"27307",202002,"Turkey",3028579
"27308",202002,"Turkey",46895
"27309",202002,"Turkey",3989105
"27310",202002,"Turkey",1526417
"27311",202002,"Turkey",2462688
"27312",202002,"Turkey",1165
"27313",202002,"Turkey",1165
"27314",202002,"Turkey",393928
"27315",202002,"Turkey",347033
"27316",202002,"Turkey",46895
"27317",202002,"Turkey",261930
"27318",202002,"Turkey",43072
"27319",202002,"Turkey",218858
"27320",202002,"Turkey",74271107
"27321",202002,"Turkey",422287
"27322",202002,"Turkey",29356883
"27323",202002,"Turkey",86146
"27324",202002,"Turkey",44405791
"27325",202002,"Turkey",47940168
"27326",202002,"Turkey",377706
"27327",202002,"Turkey",15565695
"27328",202002,"Turkey",86146
"27329",202002,"Turkey",31910621
"27330",202002,"Turkey",24404396
"27331",202002,"Turkey",12306597
"27332",202002,"Turkey",12097799
"27333",202002,"Turkey",1926543
"27334",202002,"Turkey",44581
"27335",202002,"Turkey",1484591
"27336",202002,"Turkey",397371
"27337",202002,"Turkey",1902
"27338",202002,"Turkey",1902
"27339",202002,"Turkey",1902
"27340",202002,"Turkey",1902
"27341",202002,"Turkey",14629423
"27342",202002,"Turkey",13067
"27343",202002,"Turkey",14616356
"27344",202002,"Turkey",5378863
"27345",202002,"Turkey",41203859
"27346",202002,"Turkey",607375
"27347",202002,"Turkey",35455215
"27348",202002,"Turkey",9269
"27349",202002,"Turkey",5132000
"27350",202002,"Turkey",359439
"27351",202002,"Turkey",31133919
"27352",202002,"Turkey",466875
"27353",202002,"Turkey",28943702
"27354",202002,"Turkey",1723342
"27355",202002,"Turkey",116718
"27356",202002,"Turkey",116718
"27357",202002,"Turkey",6493969
"27358",202002,"Turkey",330
"27359",202002,"Turkey",4472698
"27360",202002,"Turkey",9269
"27361",202002,"Turkey",2011672
"27362",202002,"Turkey",3459253
"27363",202002,"Turkey",23452
"27364",202002,"Turkey",2038815
"27365",202002,"Turkey",1396986
"27366",202002,"Turkey",13067
"27367",202002,"Turkey",5365796
"27368",202002,"Turkey",9073601
"27369",202002,"Turkey",9073601
"27370",202002,"Turkey",176959
"27371",202002,"Turkey",176959
"27372",202002,"Turkey",1879960
"27373",202002,"Turkey",1879960
"27374",202002,"Turkey",1879960
"27375",202002,"Turkey",1879960
"27376",202002,"Turkey",225284594
"27377",202002,"Turkey",4219235
"27378",202002,"Turkey",71493671
"27379",202002,"Turkey",548961
"27380",202002,"Turkey",149022727
"27381",202002,"Turkey",99321476
"27382",202002,"Turkey",2986827
"27383",202002,"Turkey",42953269
"27384",202002,"Turkey",548961
"27385",202002,"Turkey",52832419
"27386",202002,"Turkey",70226804
"27387",202002,"Turkey",13478742
"27388",202002,"Turkey",56748062
"27389",202002,"Turkey",55736314
"27390",202002,"Turkey",1232408
"27391",202002,"Turkey",15061660
"27392",202002,"Turkey",39442246
"27393",202002,"Turkey",1615109558
"27394",202002,"Turkey",3252187
"27395",202002,"Turkey",970756912
"27396",202002,"Turkey",4196401
"27397",202002,"Turkey",13208951
"27398",202002,"Turkey",623695107
"27399",202002,"Turkey",958333974
"27400",202002,"Turkey",2775681
"27401",202002,"Turkey",327008275
"27402",202002,"Turkey",4854911
"27403",202002,"Turkey",623695107
"27404",202002,"Turkey",382173023
"27405",202002,"Turkey",226972330
"27406",202002,"Turkey",89338959
"27407",202002,"Turkey",15996982
"27408",202002,"Turkey",1378516
"27409",202002,"Turkey",120237116
"27410",202002,"Turkey",2869
"27411",202002,"Turkey",17888
"27412",202002,"Turkey",93825939
"27413",202002,"Turkey",84576319
"27414",202002,"Turkey",3529541
"27415",202002,"Turkey",140852
"27416",202002,"Turkey",5558470
"27417",202002,"Turkey",2869
"27418",202002,"Turkey",17888
"27419",202002,"Turkey",40017
"27420",202002,"Turkey",40017
"27421",202002,"Turkey",128478480
"27422",202002,"Turkey",1546595
"27423",202002,"Turkey",11580521
"27424",202002,"Turkey",1237664
"27425",202002,"Turkey",114113700
"27426",202002,"Turkey",4627894
"27427",202002,"Turkey",3176028
"27428",202002,"Turkey",886920
"27429",202002,"Turkey",564946
"27430",202002,"Turkey",18627208
"27431",202002,"Turkey",3273841
"27432",202002,"Turkey",15353367
"27433",202002,"Turkey",15456771
"27434",202002,"Turkey",356067
"27435",202002,"Turkey",15100704
"27436",202002,"Turkey",2977523
"27437",202002,"Turkey",2724860
"27438",202002,"Turkey",252663
"27439",202002,"Turkey",192914
"27440",202002,"Turkey",192914
"27441",202002,"Turkey",13074528
"27442",202002,"Turkey",25845
"27443",202002,"Turkey",3482683
"27444",202002,"Turkey",9566000
"27445",202002,"Turkey",7296608
"27446",202002,"Turkey",25845
"27447",202002,"Turkey",7270763
"27448",202002,"Turkey",5591543
"27449",202002,"Turkey",3482683
"27450",202002,"Turkey",2108860
"27451",202002,"Turkey",186377
"27452",202002,"Turkey",186377
"27453",202002,"Turkey",221792326
"27454",202002,"Turkey",202570715
"27455",202002,"Turkey",19120785
"27456",202002,"Turkey",100826
"27457",202002,"Turkey",9648305
"27458",202002,"Turkey",9648305
"27459",202002,"Turkey",15302435
"27460",202002,"Turkey",122884
"27461",202002,"Turkey",14140793
"27462",202002,"Turkey",1038758
"27463",202002,"Turkey",102185803
"27464",202002,"Turkey",96963977
"27465",202002,"Turkey",5221826
"27466",202002,"Turkey",17997060
"27467",202002,"Turkey",830389
"27468",202002,"Turkey",16923956
"27469",202002,"Turkey",242715
"27470",202002,"Turkey",6745777
"27471",202002,"Turkey",746804
"27472",202002,"Turkey",5939828
"27473",202002,"Turkey",59145
"27474",202002,"Turkey",10771183
"27475",202002,"Turkey",76401
"27476",202002,"Turkey",10531872
"27477",202002,"Turkey",162910
"27478",202002,"Turkey",480100
"27479",202002,"Turkey",7184
"27480",202002,"Turkey",452256
"27481",202002,"Turkey",20660
"27482",202002,"Turkey",29703306
"27483",202002,"Turkey",3547090
"27484",202002,"Turkey",845813
"27485",202002,"Turkey",25310403
"27486",202002,"Turkey",13270169
"27487",202002,"Turkey",1274084
"27488",202002,"Turkey",257842
"27489",202002,"Turkey",11738243
"27490",202002,"Turkey",14801917
"27491",202002,"Turkey",1672277
"27492",202002,"Turkey",587971
"27493",202002,"Turkey",12541669
"27494",202002,"Turkey",1631220
"27495",202002,"Turkey",600729
"27496",202002,"Turkey",1030491
"27497",202002,"Turkey",464570
"27498",202002,"Turkey",464570
"27499",202002,"Turkey",464570
"27500",202002,"Turkey",464570
"27501",202002,"Turkey",329088558
"27502",202002,"Turkey",65558524
"27503",202002,"Turkey",262632599
"27504",202002,"Turkey",897435
"27505",202002,"Turkey",197454262
"27506",202002,"Turkey",59583317
"27507",202002,"Turkey",137564665
"27508",202002,"Turkey",306280
"27509",202002,"Turkey",89497553
"27510",202002,"Turkey",4453122
"27511",202002,"Turkey",84618014
"27512",202002,"Turkey",426417
"27513",202002,"Turkey",42136743
"27514",202002,"Turkey",1522085
"27515",202002,"Turkey",40449920
"27516",202002,"Turkey",164738
"27517",202002,"Turkey",226845812
"27518",202002,"Turkey",878282
"27519",202002,"Turkey",215335156
"27520",202002,"Turkey",10632374
"27521",202002,"Turkey",103229868
"27522",202002,"Turkey",815760
"27523",202002,"Turkey",97391268
"27524",202002,"Turkey",5022840
"27525",202002,"Turkey",26237913
"27526",202002,"Turkey",18485
"27527",202002,"Turkey",20822256
"27528",202002,"Turkey",5397172
"27529",202002,"Turkey",97378031
"27530",202002,"Turkey",44037
"27531",202002,"Turkey",97121632
"27532",202002,"Turkey",212362
"27533",202002,"Turkey",8200435
"27534",202002,"Turkey",166741
"27535",202002,"Turkey",7972514
"27536",202002,"Turkey",61180
"27537",202002,"Turkey",4454635
"27538",202002,"Turkey",163228
"27539",202002,"Turkey",4230227
"27540",202002,"Turkey",61180
"27541",202002,"Turkey",3502452
"27542",202002,"Turkey",3502452
"27543",202002,"Turkey",243348
"27544",202002,"Turkey",3513
"27545",202002,"Turkey",239835
"27546",202002,"Turkey",63955455
"27547",202002,"Turkey",476675
"27548",202002,"Turkey",17564801
"27549",202002,"Turkey",1002579
"27550",202002,"Turkey",44911400
"27551",202002,"Turkey",31367883
"27552",202002,"Turkey",361055
"27553",202002,"Turkey",16002761
"27554",202002,"Turkey",888735
"27555",202002,"Turkey",14115332
"27556",202002,"Turkey",29889996
"27557",202002,"Turkey",114930
"27558",202002,"Turkey",833384
"27559",202002,"Turkey",113844
"27560",202002,"Turkey",28827838
"27561",202002,"Turkey",2697576
"27562",202002,"Turkey",690
"27563",202002,"Turkey",728656
"27564",202002,"Turkey",1968230
"27565",202002,"Turkey",60764314
"27566",202002,"Turkey",15501854
"27567",202002,"Turkey",44956224
"27568",202002,"Turkey",306236
"27569",202002,"Turkey",40290926
"27570",202002,"Turkey",14841914
"27571",202002,"Turkey",25188795
"27572",202002,"Turkey",260217
"27573",202002,"Turkey",14770963
"27574",202002,"Turkey",636508
"27575",202002,"Turkey",14088436
"27576",202002,"Turkey",46019
"27577",202002,"Turkey",5702425
"27578",202002,"Turkey",23432
"27579",202002,"Turkey",5678993
"27580",202002,"Turkey",304003730
"27581",202002,"Turkey",161401625
"27582",202002,"Turkey",123957305
"27583",202002,"Turkey",18644407
"27584",202002,"Turkey",393
"27585",202002,"Turkey",2666223
"27586",202002,"Turkey",2666223
"27587",202002,"Turkey",136546683
"27588",202002,"Turkey",4390741
"27589",202002,"Turkey",73498479
"27590",202002,"Turkey",272208
"27591",202002,"Turkey",58385255
"27592",202002,"Turkey",66789864
"27593",202002,"Turkey",1522520
"27594",202002,"Turkey",62226921
"27595",202002,"Turkey",37918383
"27596",202002,"Turkey",8608203
"27597",202002,"Turkey",29305207
"27598",202002,"Turkey",4973
"27599",202002,"Turkey",31254055
"27600",202002,"Turkey",8517430
"27601",202002,"Turkey",22731652
"27602",202002,"Turkey",4973
"27603",202002,"Turkey",6344634
"27604",202002,"Turkey",89941
"27605",202002,"Turkey",6254693
"27606",202002,"Turkey",319694
"27607",202002,"Turkey",832
"27608",202002,"Turkey",318862
"27609",202002,"Turkey",26775
"27610",202002,"Turkey",26775
"27611",202002,"Turkey",26775
"27612",202002,"Turkey",26775
"27613",202002,"Turkey",386105066
"27614",202002,"Turkey",24831942
"27615",202002,"Turkey",264156872
"27616",202002,"Turkey",389691
"27617",202002,"Turkey",96726561
"27618",202002,"Turkey",205035332
"27619",202002,"Turkey",20665034
"27620",202002,"Turkey",148880599
"27621",202002,"Turkey",389691
"27622",202002,"Turkey",35100008
"27623",202002,"Turkey",35173
"27624",202002,"Turkey",35173
"27625",202002,"Turkey",159348234
"27626",202002,"Turkey",3850585
"27627",202002,"Turkey",94082604
"27628",202002,"Turkey",61415045
"27629",202002,"Turkey",21686327
"27630",202002,"Turkey",281150
"27631",202002,"Turkey",21193669
"27632",202002,"Turkey",211508
"27633",202002,"Turkey",3040423
"27634",202002,"Turkey",800836
"27635",202002,"Turkey",31201
"27636",202002,"Turkey",769635
"27637",202002,"Turkey",441397
"27638",202002,"Turkey",31201
"27639",202002,"Turkey",410196
"27640",202002,"Turkey",359439
"27641",202002,"Turkey",17372768
"27642",202002,"Turkey",494605
"27643",202002,"Turkey",6128743
"27644",202002,"Turkey",10749420
"27645",202002,"Turkey",15890940
"27646",202002,"Turkey",494605
"27647",202002,"Turkey",6033015
"27648",202002,"Turkey",9363320
"27649",202002,"Turkey",1481828
"27650",202002,"Turkey",95728
"27651",202002,"Turkey",1386100
"27652",202002,"Turkey",88158155
"27653",202002,"Turkey",7724070
"27654",202002,"Turkey",45830884
"27655",202002,"Turkey",22036
"27656",202002,"Turkey",34581165
"27657",202002,"Turkey",40607705
"27658",202002,"Turkey",6892151
"27659",202002,"Turkey",25542449
"27660",202002,"Turkey",22036
"27661",202002,"Turkey",8151069
"27662",202002,"Turkey",43699994
"27663",202002,"Turkey",303811
"27664",202002,"Turkey",17322339
"27665",202002,"Turkey",26073844
"27666",202002,"Turkey",3850456
"27667",202002,"Turkey",528108
"27668",202002,"Turkey",2966096
"27669",202002,"Turkey",356252
"27670",202002,"Turkey",59037569
"27671",202002,"Turkey",9247446
"27672",202002,"Turkey",49763774
"27673",202002,"Turkey",26349
"27674",202002,"Turkey",45856232
"27675",202002,"Turkey",8900788
"27676",202002,"Turkey",36955444
"27677",202002,"Turkey",243325
"27678",202002,"Turkey",243325
"27679",202002,"Turkey",7145973
